9,50,37,241,286
56,11,17,67,194
72,4,7,79,149
311,311,292,311,306
6,7,6,10,7
7,7,7,6,8
51,3,393,354,346
72,74,89,143,132
92,85,23,171,170
419,419,415,419,417
8,61,14,168,234
22,14,32,37,92
36,2,10,35,46
71,73,41,71,65
15,71,17,90,183
6,2,66,10,28
13,5,51,13,20
20,20,11,20,16
55,52,35,55,44
62,81,93,70,66
223,221,168,227,212
116,52,1,120,134
359,26,24,360,364
112,46,100,174,173
218,276,166,374,373
314,31,77,194,180
243,241,277,211,211
36,177,218,169,170
280,248,363,377,380
459,54,459,459,459
178,117,205,353,351
236,231,75,324,317
197,246,257,273,275
478,477,480,475,474
347,368,174,368,447
36,64,384,41,43
303,1,5,313,50
85,74,2,85,44
444,434,444,430,231
190,117,398,262,273
5,165,63,316,254
70,56,8,68,75
61,177,383,354,349
130,69,314,144,124
145,189,205,376,376
4,83,39,238,287
6,3,2,9,3
6,7,6,4,7
436,395,309,397,35
235,94,379,188,196
9,247,66,345,292
137,114,1,138,128
437,59,338,331,59
86,69,353,100,86
1,13,6,360,297
169,153,9,167,152
182,12,14,184,220
173,197,332,140,166
193,269,32,394,394
357,402,417,388,388
183,189,5,187,190
37,3,19,42,106
111,1,18,204,151
13,200,49,77,77
119,2,76,127,136
22,31,130,18,7
181,71,10,249,256
453,196,327,454,452
177,8,14,254,154
147,74,5,192,246
72,31,139,78,76
477,192,479,471,6
427,191,76,85,85
24,19,199,12,13
3,1,24,4,5
1,1,1,1,1
282,187,415,312,308
26,180,2,95,288
24,24,24,24,23
162,165,168,162,162
28,21,31,167,233
33,19,34,38,101
203,2,31,205,125
53,4,48,56,57
431,389,322,396,398
228,104,381,189,167
2,124,32,150,249
381,381,377,381,380
5,5,5,8,5
1,2,1,9,1
329,370,371,140,140
2,38,3,27,152
12,13,11,13,12
22,24,14,22,19
13,5,31,12,14
27,95,193,27,74
288,196,9,313,283
172,64,279,218,212
124,127,20,130,129
14,1,36,16,27
147,4,49,159,123
42,84,59,53,54
94,4,10,164,126
2,28,165,3,1
150,21,5,185,224
458,218,457,457,218
119,17,8,261,188
34,54,33,100,179
38,68,218,38,71
476,478,470,473,214
423,213,71,20,25
12,8,172,4,4
8,1,5,9,24
1,2,2,1,1
344,180,408,258,241
8,84,11,53,242
58,58,52,58,58
380,382,378,380,378
32,49,24,91,181
9,4,63,10,21
159,13,82,155,107
23,15,124,20,29
432,141,408,330,332
185,57,366,96,85
1,171,7,221,267
436,436,434,436,436
337,402,380,140,139
2,39,4,28,145
17,17,13,18,16
148,153,145,148,140
8,7,8,7,7
2,9,1,7,2
89,94,210,90,134
18,100,267,14,57
242,170,35,255,250
114,73,150,140,142
11,22,1,21,13
117,118,40,117,72
211,211,210,211,210
380,380,380,380,380
200,200,155,200,201
237,228,60,235,219
175,173,187,175,169
405,150,398,405,150
244,244,238,243,236
51,56,63,50,54
271,266,201,273,280
476,176,7,478,176
5,23,174,5,16
13,8,25,1,16
12,26,6,16,200
142,140,133,142,140
66,60,4,67,69
62,127,178,65,183
148,34,1,194,262
431,431,429,430,430
53,53,38,54,43
61,77,93,61,75
167,167,107,165,176
310,310,293,311,304
167,30,26,186,220
268,302,282,139,139
57,15,16,233,228
449,449,449,449,449
7,5,30,9,11
28,75,184,26,77
99,116,7,127,231
374,374,373,374,376
88,99,203,90,135
14,150,261,13,51
39,104,8,57,167
196,194,175,196,200
5,1,5,3,8
2,3,2,1,2
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
100000000,100000000,100000000,100000000,100000000
